顺义站,北京市顺义区站前北街17号,北京铁路局, ,客运站,北京,顺义区,116.645463,40.125875,116.63958,40.12478,116.6520091,40.13171317
通州西站,北京市通州区五里店西路11号,北京铁路局, ,客运站,北京,通州区,116.627183,39.904424,116.621367,39.903368,116.6337145,39.91028043
北京北站,北京市西城区北滨河路1号,北京铁路局, ,客运站,北京,西城区,116.35422,39.942268,116.348024,39.940907,116.3606506,39.9484103
八达岭站,北京市延庆县八达岭镇,北京铁路局, ,客运站,北京,延庆县,115.996282,40.358891,115.990108,40.357638,116.0026565,40.36522637
延庆站,北京市延庆县妫水南街59号,北京铁路局, ,客运站,北京,延庆县,115.990967,40.47398,115.984797,40.4727,115.9973437,40.48031576
康庄站,北京市延庆县康庄站,北京铁路局, ,客运站,北京,延庆县,115.898507,40.379963,115.892509,40.378879,115.904914,40.38630099
霸州站,河北省霸州市迎宾路火车站,北京铁路局, ,客运站,河北,廊坊,116.376222,39.122846,116.370092,39.121706,116.3826616,39.1289686
保定东站,河北省保定市东风东路高铁保定东站,北京铁路局, ,客运站,河北,保定,115.60163,38.864146,115.595701,38.863534,115.6081024,38.87025697
板城,河北省保定市涞水县赵各庄镇板城火车站,北京铁路局, ,乘降所,河北,保定,115.256435,39.614009,115.25016,39.612848,115.2629976,39.61976235
北屯,河北省保定市涞源县北屯火车站,北京铁路局, ,乘降所,新疆维吾尔自治区,阿勒泰,87.761789,47.323164,87.758513,47.32201,87.76817265,47.32935
保定站,河北省保定市新华路118号,北京铁路局, ,客运站,河北,保定,115.479882,38.863454,115.473619,38.862601,115.4864201,38.86945201
徐水站,河北省保定徐水县康明中路车站街12号,北京铁路局, ,客运站,河北,保定,115.638217,39.031429,115.632238,39.030685,115.6446573,39.03756541
泊头站,河北省泊头市胜利东路东端,北京铁路局, ,客运站,河北,沧州,116.586507,38.061648,116.580936,38.061127,116.5930448,38.06755886
沧州西站,河北省沧州市沧县北京路西端头,北京铁路局, ,客运站,河北,沧州,116.767942,38.306928,116.762051,38.306263,116.774544,38.31267506
东光站,河北省沧州市东光县观州路与建设大街交口,北京铁路局, ,客运站,河北,沧州,116.537173,37.898774,116.531533,37.898144,116.5436974,37.90474587
青县站,河北省沧州市青县清州镇迎宾路72号,北京铁路局, ,客运站,河北,沧州,116.838228,38.577638,116.832405,38.57705,116.844858,38.58334802
肃宁站,河北省沧州市肃宁县站前街,北京铁路局, ,客运站,河北,沧州,115.849967,38.415074,115.844118,38.414556,115.856398,38.42139972
沧州站,河北省沧州市新华区新华东路2号,北京铁路局, ,客运站,河北,沧州,116.877566,38.309236,116.871827,38.308735,116.8841924,38.31492196
高寺台,河北省承德市承德县高寺台镇营房村,北京铁路局, ,乘降所,河北,沧州,117.963552,41.159951,117.957195,41.158196,117.9699031,41.16628282
永和,河北省承德市承德县甲山镇松挠沟门村,北京铁路局, ,乘降所,河北,承德,118.351094,40.778498,118.344664,40.77681,118.3575378,40.78464952
甲山,河北省承德市承德县甲山镇武场村,北京铁路局, ,乘降所,河北,承德,118.265047,40.788768,118.258754,40.787206,118.2714751,40.7950066
南湾子,河北省承德市承德县刘杖子乡二道营村,北京铁路局, ,乘降所,河北,承德,117.81973,40.730247,117.813331,40.728822,117.8261589,40.73656044
大杖子,河北省承德市承德县上谷乡屈家沟村,北京铁路局, ,乘降所,河北,承德,118.549993,40.851451,118.543961,40.849971,118.5565389,40.85741039
新杖子站,河北省承德市承德县新杖子村新达胡同1号,北京铁路局, ,客运站,河北,承德,118.338629,40.878753,118.33221,40.877007,118.3450624,40.88491434
上板城南站,河北省承德市开发新区上板城镇,北京铁路局, ,客运站,河北,承德,118.047459,40.825272,118.040886,40.823562,118.0538318,40.83160985
隆化站,河北省承德市隆化县北安路8号,北京铁路局, ,客运站,河北,承德,117.751064,41.328762,117.744455,41.326788,117.7574611,41.33500522
韩麻营,河北省承德市隆化县韩麻营镇十八里汰村,北京铁路局, ,乘降所,河北,承德,117.841664,41.278117,117.835254,41.276293,117.8480588,41.2844328
超梁沟,河北省承德市隆化县隆化镇超梁沟村,北京铁路局, ,乘降所,河北,承德,117.696424,41.23363,117.689878,41.231771,117.7028258,41.23981687
闹海营,河北省承德市隆化县隆化镇闹海营村,北京铁路局, ,乘降所,河北,承德,117.717051,41.294443,117.710463,41.292512,117.7234485,41.30065092
五道河,河北省承德市滦平县安纯沟门乡五道河村平甸子自然村,北京铁路局, ,乘降所,河北,承德,117.065948,40.894088,117.059334,40.892311,117.0725561,40.89973461
二道沟门,河北省承德市滦平县安纯沟门乡小白旗村,北京铁路局, ,乘降所,河北,承德,117.151363,40.886618,117.144738,40.884876,117.1579891,40.89231806
流水沟,河北省承德市滦平县巴克什营镇流水沟村,北京铁路局, ,乘降所,河北,承德,117.145512,40.706723,117.138903,40.705112,117.1521468,40.71242271
窑上,河北省承德市滦平县大屯乡大屯村,北京铁路局, ,乘降所,河北,承德,117.408626,40.984166,117.401807,40.982283,117.4151606,40.9900661
白旗,河北省承德市滦平县红旗镇北白旗村,北京铁路局, ,乘降所,河北,承德,117.672244,41.158852,117.665762,41.157095,117.6786566,41.1650172
梁底下,河北省承德市滦平县红旗镇桥头村,北京铁路局, ,乘降所,河北,承德,117.625721,41.108235,117.619338,41.106595,117.6321597,41.11436068
猴山,河北省承德市滦平县虎什哈镇猴山村,北京铁路局, ,乘降所,河北,承德,117.029415,40.815822,117.022936,40.814187,117.0360195,40.82145721
虎什哈,河北省承德市滦平县虎什哈镇三道河村,北京铁路局, ,乘降所,河北,承德,116.990666,40.861129,116.984355,40.859571,116.9972676,40.86676081
金沟屯,河北省承德市滦平县金沟屯镇东村,北京铁路局, ,乘降所,河北,承德,117.516976,41.05936,117.510439,41.057645,117.5234901,41.06539537
滦河沿,河北省承德市滦平县金钩屯镇滦河沿村,北京铁路局, ,乘降所,河北,承德,117.543978,41.079509,117.537531,41.077847,117.550476,41.08556954
南大庙,河北省承德市滦平县马营子乡南大庙村,北京铁路局, ,乘降所,河北,承德,117.070731,40.771243,117.064123,40.769559,117.0773468,40.77689482
平坊,河北省承德市滦平县平坊乡下洼子村,北京铁路局, ,乘降所,河北,承德,117.243084,40.893021,117.236581,40.891402,117.2496782,40.89877036
张百湾,河北省承德市滦平县张百湾镇河北村,北京铁路局, ,乘降所,河北,承德,117.482273,40.999331,117.475611,40.997564,117.488803,41.00532843
滦平站,河北省承德市滦平县振兴路西侧164号,北京铁路局, ,客运站,河北,承德,117.316674,40.923413,117.310041,40.921694,117.3232274,40.92920849
平泉站,河北省承德市平泉县东方街,北京铁路局, ,客运站,河北,承德,118.699887,40.999867,118.693723,40.998168,118.706445,41.00564653
小寺沟站,河北省承德市平泉县南五十家子镇,北京铁路局, ,客运站,河北,承德,118.645786,40.899828,118.639764,40.898312,118.6523335,40.90566165
承德站,河北省承德市双桥区车站路235号,北京铁路局, ,客运站,河北,承德,117.954476,40.965295,117.948169,40.963724,117.9608421,40.97163181
上板城站,河北省承德市双桥区开发新区卸甲营村,北京铁路局, ,客运站,河北,承德,118.058046,40.83833,118.05145,40.836588,118.0644221,40.8446675
西大庙,河北省承德市双桥区上板城镇西大庙村,北京铁路局, ,乘降所,河北,承德,117.96782,40.805006,117.961499,40.803535,117.9741914,40.81134465
双峰寺,河北省承德市双桥区双峰寺镇三道河村,北京铁路局, ,乘降所,河北,承德,117.971409,41.048346,117.965044,41.046662,117.9777642,41.05467947
黄土坎,河北省承德市双桥区双峰寺镇西坎村,北京铁路局, ,乘降所,河北,承德,120.798071,41.072127,120.792762,41.070313,120.8046757,41.0778396
承德东,河北省承德市双桥区太平庄村,北京铁路局, ,乘降所,河北,承德,117.990262,40.889163,117.983858,40.88756,117.9966242,40.89549917
洞庙河,河北省承德市兴隆县北营房镇姚栅子村,北京铁路局, ,乘降所,河北,承德,117.694759,40.571601,117.688307,40.570257,117.7011939,40.57779804
潘家店,河北省承德市兴隆县李家营乡栾家店村,北京铁路局, ,乘降所,河北,承德,117.817126,40.67418,117.810727,40.67279,117.8235571,40.68049259
下台子站,河北省承德市兴隆县李家营乡下台子站,北京铁路局, ,客运站,河北,承德,117.741225,40.603094,117.734715,40.60168,117.7476574,40.60933937
六道河子,河北省承德市兴隆县六道河镇五道河村,北京铁路局, ,乘降所,河北,承德,117.315948,40.395893,117.309389,40.394514,117.3225144,40.40169387
兴隆县站,河北省承德市兴隆县雾灵街,北京铁路局, ,客运站,河北,承德,117.514121,40.437154,117.507659,40.435869,117.5206594,40.4431946
鹰手营子站,河北省承德市鹰手营子矿区,北京铁路局, ,客运站,河北,承德,117.669298,40.55568,117.662904,40.554392,117.6757401,40.56185243
榆树沟,河北省承德县甲山镇皇庄村,北京铁路局, ,乘降所,河北,承德,118.404851,40.785709,118.398375,40.783966,118.4113284,40.79181637
上谷,河北省承德县上谷乡,北京铁路局, ,乘降所,河北,承德,118.480765,40.796135,118.474476,40.794509,118.4872937,40.80217623
下板城站,河北省承德县下板城镇车站路1号,北京铁路局, ,客运站,河北,承德,118.176748,40.774187,118.170308,40.772557,118.1831751,40.78050256
磁县站,河北省磁县友谊路2号,北京铁路局, ,客运站,河北,邯郸,114.372906,36.360387,114.366796,36.360158,114.3793746,36.36651873
定州站,河北省定州市博陵北街62号,北京铁路局, ,客运站,河北,保定,114.973517,38.529937,114.967532,38.529365,114.98013,38.53558318
定州东站,河北省定州市杨家乡小渡河村,北京铁路局, ,客运站,河北,保定,115.07576,38.508882,115.069435,38.50806,115.0823812,38.51454456
高碑店东站,河北省高碑店市方官镇庄夥村兴隆大街高碑店东站,北京铁路局, ,客运站,河北,保定,115.945041,39.289054,115.939146,39.288144,115.9513986,39.29538107
高碑店站,河北省高碑店市迎宾路1号,北京铁路局, ,客运站,河北,保定,115.858912,39.328714,115.852979,39.32779,115.8653049,39.33503105
和村,河北省邯郸市峰峰矿区和村镇柏泗村,北京铁路局, ,乘降所,河北,邯郸,114.123269,36.556621,114.116963,36.556307,114.1296983,36.56294965
临水,河北省邯郸市峰峰矿区临水镇,北京铁路局, ,乘降所,河北,邯郸,114.236679,36.433573,114.23068,36.433482,114.243126,36.43983428
新坡,河北省邯郸市峰峰矿区新坡镇,北京铁路局, ,乘降所,河北,邯郸,114.295152,36.470925,114.289147,36.470784,114.3015984,36.47712769
邯郸东站,河北省邯郸市高开区高铁邯郸东站,北京铁路局, ,客运站,河北,邯郸,114.559179,36.62012,114.55351,36.620086,114.5657319,36.62607277
邯郸站,河北省邯郸市邯山区车站街2号,北京铁路局, ,客运站,河北,邯郸,114.476689,36.603392,114.470723,36.603149,114.4832224,36.60943951
涉县站,河北省邯郸市涉县迎宾街,北京铁路局, ,客运站,河北,邯郸,113.668269,36.57721,113.661961,36.577166,113.6747207,36.58337541
前磨头站,河北省衡水深州市前磨头镇商业街南头,北京铁路局, ,客运站,河北,衡水,115.492687,37.795913,115.486601,37.795161,115.4992017,37.80191929
深州站,河北省衡水深州市桃源大街1号,北京铁路局, ,客运站,河北,衡水,115.61317,38.011437,115.607337,38.010924,115.6196284,38.01755506
龙华站,河北省衡水市景县龙华镇衡德路北,北京铁路局, ,客运站,河北,衡水,116.022788,37.611769,116.016858,37.610955,116.0291385,37.61809297
饶阳站,河北省衡水市饶阳县富强街186号,北京铁路局, ,客运站,河北,衡水,115.717608,38.237431,115.711578,38.236796,115.7240405,38.24364746
衡水站,河北省衡水市桃城区中心街1号,北京铁路局, ,客运站,河北,衡水,115.690906,37.744139,115.684974,37.743459,115.6973163,37.75031988
大营镇站,河北省衡水市枣强县大营镇站前街,北京铁路局, ,客运站,河北,衡水,115.735326,37.318489,115.72939,37.317831,115.7417316,37.32471324
枣强站,河北省衡水市枣强县富强路中段,北京铁路局, ,客运站,河北,衡水,115.738577,37.504724,115.73262,37.504001,115.7449802,37.51095071
上安,河北省井陉县上安西村,北京铁路局, ,乘降所,河北,保定,114.199943,38.060834,114.193681,38.060137,114.2063715,38.0671225
南张村,河北省井陉县秀林镇南张村,北京铁路局, ,乘降所,河北,保定,114.065137,37.996186,114.058628,37.995361,114.0715172,38.0025105
百里峡站,河北省涞水县九龙镇苟各庄村,北京铁路局, ,客运站,河北,保定,115.39404,39.683492,115.387509,39.682132,115.4005582,39.68936988
野三坡站,河北省涞水县野三坡镇,北京铁路局, ,客运站,河北,保定,115.453948,39.670998,115.447496,39.669696,115.4604665,39.67695516
白涧站,河北省涞水县赵各庄镇,北京铁路局, ,客运站,河北,保定,115.289725,39.646184,115.283406,39.644988,115.2962698,39.65195759
福山口,河北省涞水县赵各庄镇福山口火车站,北京铁路局, ,乘降所,河北,保定,115.341401,39.674856,115.334957,39.673564,115.3479259,39.68067363
艾河,河北省涞源县北石佛乡艾河村艾河火车站,北京铁路局, ,乘降所,河北,保定,114.547821,39.393767,114.541808,39.392824,114.5543403,39.39972273
小西庄,河北省涞源县城关镇小西庄火车站,北京铁路局, ,乘降所,河北,保定,114.629285,39.40208,114.623332,39.401166,114.6358053,39.40793041
浮图峪,河北省涞源县浮图峪村浮图峪火车站,北京铁路局, ,乘降所,河北,保定,114.832949,39.366716,114.826922,39.365752,114.8395483,39.37242307
涞源站,河北省涞源县涞源火车站,北京铁路局, ,客运站,河北,保定,114.71163,39.371611,114.70551,39.370571,114.7181749,39.37738406
塔崖驿,河北省涞源县塔崖驿乡塔崖驿村塔崖驿火车站,北京铁路局, ,乘降所,河北,保定,115.007754,39.429719,115.001523,39.428597,115.0143276,39.43534806
王安镇,河北省涞源县王安镇火车站,北京铁路局, ,乘降所,河北,保定,114.946999,39.408463,114.940995,39.407515,114.9535819,39.41410529
三河县站,河北省廊坊三河市居安小区府东路南,北京铁路局, ,客运站,河北,廊坊,117.09884,39.978958,117.0923,39.977535,117.1054481,39.98462191
燕郊站,河北省廊坊三河市燕郊开发区京榆大街938号,北京铁路局, ,客运站,河北,廊坊,116.825766,39.941741,116.819755,39.9406,116.8323763,39.9474512
廊坊站,河北省廊坊市安次区常甫路北端,北京铁路局, ,客运站,河北,廊坊,116.70873,39.509501,116.702754,39.508367,116.7152693,39.51527215
大厂县,河北省廊坊市大厂回族自治县夏垫镇,北京铁路局, ,乘降所,河北,廊坊,116.916649,39.951861,116.9107,39.950808,116.9232537,39.95751747
廊坊北站,河北省廊坊市广阳区解放道55号,北京铁路局, ,客运站,河北,廊坊,116.705753,39.513164,116.699783,39.512033,116.7122906,39.51893719
马柳,河北省迁安市太平庄乡,北京铁路局, ,乘降所,河北,唐山,118.521423,39.858794,118.515421,39.857593,118.5279464,39.86478481
滦河站,河北省迁安市野鸡坨镇野鸡坨村,北京铁路局, ,客运站,河北,唐山,118.67154,39.856846,118.665592,39.855673,118.6780791,39.86264932
北戴河站,河北省秦皇岛市北戴河区站南大街54号,北京铁路局, ,客运站,河北,秦皇岛,119.420096,39.850926,119.41378,39.849464,119.4266249,39.85683834
昌黎站,河北省秦皇岛市昌黎县民生街南端,北京铁路局, ,客运站,河北,秦皇岛,119.167823,39.704401,119.161589,39.703035,119.174425,39.71009866
抚宁站,河北省秦皇岛市抚宁县迎宾路与102国道交叉环岛北200米铁工小区,北京铁路局, ,客运站,河北,秦皇岛,119.249191,39.893547,119.243067,39.892264,119.2557715,39.89929206
卢龙站,河北省秦皇岛市卢龙县印庄乡政府北700米,北京铁路局, ,客运站,河北,秦皇岛,118.983571,39.952261,118.977519,39.95103,118.9901644,39.95788572
任丘站,河北省任丘市渤海路1号,北京铁路局, ,客运站,河北,沧州,116.144326,38.69426,116.138225,38.693391,116.1507519,38.70058744
段甲岭,河北省三河市段甲岭镇,北京铁路局, ,乘降所,河北,沧州,117.168769,39.986082,117.162297,39.984742,117.1753833,39.99179022
三平,河北省三河市李旗庄镇,北京铁路局, ,乘降所,河北,沧州,116.996972,39.96175,116.99075,39.960524,117.0035616,39.96737911
沙河市站,河北省沙河市白云路12号,北京铁路局, ,客运站,河北,邢台,114.497629,36.861134,114.491718,36.860784,114.5041606,36.86715663
井店站,河北省涉县井店镇下庄,北京铁路局, ,客运站,河北,邯郸,113.722573,36.604957,113.716185,36.60481,113.7290152,36.61117517
豆庄,河北省涉县木井乡豆庄村,北京铁路局, ,乘降所,河北,邯郸,113.847019,36.72974,113.840846,36.72963,113.8534541,36.73605889
偏店,河北省涉县偏店乡,北京铁路局, ,乘降所,河北,邯郸,113.754052,36.646351,113.747663,36.646166,113.760495,36.65260106
悬钟,河北省涉县索堡镇悬钟村,北京铁路局, ,乘降所,河北,邯郸,113.578129,36.660098,113.571862,36.660084,113.584629,36.66619261
良村,河北省石家庄藁城市良村火车站,北京铁路局, ,乘降所,河北,石家庄,114.67403,38.04075,114.668146,38.040173,114.6805785,38.04656091
藁城站,河北省石家庄藁城市迎宾大道西25号,北京铁路局, ,客运站,河北,石家庄,114.83249,38.028076,114.826618,38.027506,114.8391034,38.03379057
晋州站,河北省石家庄晋州市沧石路南光明街1号,北京铁路局, ,客运站,河北,石家庄,115.032216,38.021218,115.026062,38.020446,115.0388088,38.02685824
高邑站,河北省石家庄市高邑县凤中路新建大街53号,北京铁路局, ,客运站,河北,石家庄,114.597614,37.604959,114.591888,37.604427,114.6041323,37.61084959
高邑西站,河北省石家庄市高邑县站前街1号,北京铁路局, ,客运站,河北,石家庄,114.531538,37.629868,114.525675,37.629242,114.5380533,37.63584376
南峪站,河北省石家庄市井陉县南峪镇,北京铁路局, ,客运站,河北,石家庄,113.937737,37.990149,113.931525,37.989643,113.9441185,37.99647503
井南站,河北省石家庄市井陉县天长镇,北京铁路局, ,客运站,河北,石家庄,114.023998,37.998485,114.017569,37.997752,114.0303663,38.00480792
井陉站,河北省石家庄市井陉县微水镇,北京铁路局, ,客运站,河北,石家庄,114.137398,38.034812,114.130952,38.034,114.1438129,38.04113183
石家庄站,河北省石家庄市桥西区京广西街,北京铁路局, ,客运站,河北,石家庄,114.48447,38.010514,114.478375,38.009798,114.4909897,38.01654849
石家庄北站,河北省石家庄市新华区市庄路265号,北京铁路局, ,客运站,河北,石家庄,114.465388,38.066129,114.459212,38.065373,114.4719005,38.072183
元氏站,河北省石家庄市元氏县站西路26号,北京铁路局, ,客运站,河北,石家庄,114.544407,37.759504,114.538573,37.758912,114.5509289,37.76546518
正定机场站,河北省石家庄市正定县新城铺镇合家庄村东正定机场站,北京铁路局, ,客运站,河北,石家庄,114.71153,38.252604,114.705542,38.251999,114.718103,38.25838775
迁安站,河北省唐山迁安市城南油井西400米,北京铁路局, ,客运站,河北,唐山,118.693033,39.92625,118.687024,39.925033,118.6995828,39.93203449
富庄子,河北省唐山市丰润区沙流河镇,北京铁路局, ,乘降所,河北,唐山,117.930537,39.842182,117.92442,39.841098,117.9369055,39.84851678
唐山北站,河北省唐山市丰润区迎宾路1号,北京铁路局, ,客运站,河北,唐山,118.119479,39.817058,118.11302,39.81563,118.125867,39.82338891
唐山站,河北省唐山市路北区站前路160号,北京铁路局, ,客运站,河北,唐山,118.120189,39.6257,118.113757,39.624298,118.1265712,39.63202776
杨各庄,河北省唐山市滦县雷庄镇,北京铁路局, ,乘降所,河北,唐山,118.597488,39.804855,118.59166,39.803777,118.6040148,39.81074459
福山寺,河北省唐山市滦县五店子镇,北京铁路局, ,乘降所,河北,唐山,118.42986,39.8761,118.423535,39.874669,118.4363369,39.88218218
滦县站,河北省唐山市滦县新城燕山大街205国道北,北京铁路局, ,客运站,河北,唐山,118.706076,39.757716,118.700061,39.75649,118.7126227,39.76348786
狼窝铺,河北省唐山市滦县榛子镇,北京铁路局, ,乘降所,河北,唐山,118.288448,39.840162,118.282261,39.838877,118.2948582,39.84636996
石郎庄,河北省唐山市滦县榛子镇,北京铁路局, ,乘降所,河北,唐山,118.353291,39.863256,118.34698,39.861855,118.3597185,39.86940024
螺山,河北省唐山市玉田县大安镇,北京铁路局, ,乘降所,河北,唐山,117.556189,39.924283,117.549928,39.923183,117.562679,39.93035517
玉田县站,河北省唐山市玉田县无终街货场路299号,北京铁路局, ,客运站,河北,唐山,117.735168,39.8826,117.728756,39.881356,117.7415771,39.88883109
吴桥站,河北省吴桥县站前一路西端,北京铁路局, ,客运站,河北,沧州,116.38682,37.627204,116.380858,37.626269,116.3932577,37.63331531
磁山站,河北省武安市磁山镇中孔壁村,北京铁路局, ,客运站,河北,邯郸,114.118415,36.597516,114.112095,36.597175,114.1248416,36.60384471
康城,河北省武安市康城镇康西村,北京铁路局, ,乘降所,河北,邯郸,114.290729,36.656294,114.284709,36.656062,114.2971729,36.66250077
徘徊北,河北省武安市徘徊镇,北京铁路局, ,乘降所,河北,邯郸,114.045794,36.6069,114.039477,36.606606,114.05219,36.61322934
什里店,河北省武安市石洞乡什里店村,北京铁路局, ,乘降所,河北,邯郸,113.943161,36.690358,113.93709,36.690289,113.9495606,36.69668896
武安站,河北省武安市铁北路256号,北京铁路局, ,客运站,河北,邯郸,114.212481,36.676889,114.20641,36.67665,114.2189251,36.68317107
午汲,河北省武安市午汲镇行孝村,北京铁路局, ,乘降所,河北,邯郸,114.154997,36.651898,114.148762,36.651575,114.161435,36.65821601
阳邑站,河北省武安市阳邑镇,北京铁路局, ,客运站,河北,邯郸,113.903393,36.737439,113.897332,36.737378,113.9098074,36.7437698
新固镇,河北省武安市冶陶镇固镇村,北京铁路局, ,乘降所,河北,邯郸,113.982436,36.63722,113.976285,36.637087,113.9888272,36.64354866
辛集站,河北省辛集市兴华路1号,北京铁路局, ,客运站,河北,石家庄,115.21549,37.905202,115.209401,37.904474,115.2220815,37.91093899
南宫东站,河北省邢台南宫市段芦头镇,北京铁路局, ,客运站,河北,邢台,115.701842,37.175729,115.695956,37.175186,115.708256,37.18192185
邢台站,河北省邢台市车站北路20号,北京铁路局, ,客运站,河北,邢台,114.492925,37.06985,114.486972,37.069338,114.4994432,37.07587378
邢台东站,河北省邢台市经济开发区振兴一路邢台东站,北京铁路局, ,客运站,河北,邢台,114.591991,37.091564,114.586319,37.091241,114.5985215,37.09746663
前苇塘,河北省兴隆县六道河子镇前苇塘村,北京铁路局, ,乘降所,河北,承德,117.412513,40.40106,117.405777,40.399566,117.419065,40.40697179
南城司,河北省易县南城司乡南城司火车站,北京铁路局, ,乘降所,河北,保定,115.262708,39.549592,115.256437,39.548445,115.2692656,39.55534885
奇峰塔,河北省易县南城司乡奇峰塔火车站,北京铁路局, ,乘降所,河北,保定,115.232052,39.490831,115.225789,39.489699,115.2386263,39.49657079
